handle,name,developer,description,rating,reviews,category,has_free_plan,min_price,max_price,url,built_for_shopify,launched,n_languages,launched_dt,age_months,reviews_per_month
x,Clarity Session Replay Heatmap,247 Apps,"Set up Microsoft Clarity, track conversion events without coding. Replay session recordings, heatmaps & track behaviour data.",5.0,3.0,store-management-operations-analytics,True,5.99,8.99,https://apps.shopify.com/x,True,"November 20, 2024",1.0,2024-11-20,20.17082785808147,0.1487296416938111
x,Neezon: Smarty Discounts,Neezon,"Our app transforms Shopify discounts with advanced features, including multi-currency and market targeting, customer segmentation, and complex condition rules. ",5.0,3.0,marketing-and-conversion-promotions-discounts,True,9.99,99.99,https://apps.shopify.com/x,True,"January 14, 2025",21.0,2025-01-14,18.363994743758212,0.16336314847942757
x,Audio Player by bPlugins,bPlugins,Integrating audio into your online store can significantly enhance the shopping experience. You can easily add an audio player to any page.,,0.0,store-design-design-elements-animation-and-effects,True,4.99,9.99,https://apps.shopify.com/x,True,"October 8, 2024",1.0,2024-10-08,21.583442838370566,0.0
x,WebDialogAI,WebdialogAI,"Add an AI-powered chat widget to your Shopify store. Automate product recommendations, order tracking, and customer support. Train AI on your store in one click",,0.0,store-management-support-chat,True,19.0,79.0,https://apps.shopify.com/x,True,"May 6, 2026",1.0,2026-05-06,2.6938239159001314,0.0
x,Miwish ‑ Simple Wish & Save,Mintify,"Miwish lets shoppers save products to a wishlist from product and collection pages, helping them return and purchase later. It can display a wishlist page showi",,0.0,,True,,,https://apps.shopify.com/x,True,"April 24, 2026",1.0,2026-04-24,3.088042049934297,0.0
x,Stock Notifier,Webkul Software Pvt Ltd,,5.0,1.0,marketing-and-conversion-upsell-and-bundles-stock-alerts,True,19.0,19.0,https://apps.shopify.com/x,True,"October 19, 2015",1.0,2015-10-19,129.23784494086726,0.007737671581087952
x,AllergenAware,FearTheWild,"Allergen and dietary labels that warn shoppers automatically — across product pages, cart, and checkout. Made for UK Natasha's Law and EU FIC.",,0.0,store-management-security-legal,True,14.99,49.0,https://apps.shopify.com/x,False,"June 2, 2026",1.0,2026-06-02,1.8068331143232588,0.0
x,PVC ‑ Product Views Counter,Horline Solutions,"Track real user visits to your products with our simple application. Customize the views widget, and create dynamic collections based on views.",5.0,1.0,marketing-and-conversion-social-trust-social-proof,True,0.99,1.99,https://apps.shopify.com/x,True,"April 12, 2024",3.0,2024-04-12,27.463863337713533,0.03641148325358852
x,Whats Up: Customer Chat Button,Styled.Link,,,0.0,store-management-support-chat,True,0.9,0.9,https://apps.shopify.com/x,True,"June 19, 2024",6.0,2024-06-19,25.229960578186596,0.0
x,MarketRock,MarketRock,,5.0,4.0,,True,25.0,149.0,https://apps.shopify.com/x,False,"February 6, 2020",1.0,2020-02-06,77.6281208935611,0.051527719001269574
x,Link Squeeze: Short Links,Link Squeeze,"Create short, trackable, and brandable short links and make informed decisions for your marketing campaigns.",4.0,1.0,store-management-operations-analytics,True,9.99,9.99,https://apps.shopify.com/x,True,"May 23, 2023",1.0,2023-05-23,38.14060446780552,0.026218776916451338
x,"POWR Sales Popup, Email Pop up",POWR.io,"Pop-ups are an easy way to promote upcoming sales, recover lost carts, or collect email leads. Use our simple editor to make your own for free with no coding!",4.7,417.0,store-design-notifications-pop-ups,True,7.04,98.99,https://apps.shopify.com/x,True,"January 15, 2016",1.0,2016-01-15,126.34691195795006,3.3004368174726992
x,ChargebackWiz: Win Chargebacks,Chargebackwiz,"Fight and win Shopify chargebacks & payment disputes automatically. Evidence assembled from your orders, submitted before deadlines. Pay only when you win.",,0.0,store-management-security-fraud,True,,,https://apps.shopify.com/x,True,"July 3, 2026",1.0,2026-07-03,0.7884362680683311,0.0
x,Structa Metaobject Bulk Editor,taksh.codes,"Edit 100+ Shopify metaobjects at once. Import/export CSV, connect AI with MCP integration, manage definitions. Free plan available.",,0.0,store-management-operations-bulk-editor,True,8.0,8.0,https://apps.shopify.com/x,True,"January 12, 2026",1.0,2026-01-12,6.438896189224704,0.0
x,Post Purchase Upsell ‑ MT,Mandasa Technologies,"Increase AOV with one-click post purchase upsells, funnels, targeting, analytics, translations, and customizable customer experiences.",,0.0,marketing-and-conversion-upsell-and-bundles-upsell-and-cross-sell,True,,,https://apps.shopify.com/x,True,"June 12, 2026",1.0,2026-06-12,1.4783180026281209,0.0
x,FourCore Breadcrumbs,FourCore,"Add Smart Auto or menu-based breadcrumbs with automatic JSON-LD schema. Improve SEO, structured data accuracy, and storefront navigation.",5.0,16.0,store-design-search-and-navigation-navigation-and-menus,True,2.99,2.99,https://apps.shopify.com/x,True,"March 23, 2026",1.0,2026-03-23,4.139290407358739,3.865396825396825
x,Pro:Warnings Notifications,NexusMedia,,5.0,6.0,store-design-notifications-pop-ups,True,7.99,7.99,https://apps.shopify.com/x,True,"July 11, 2022",1.0,2022-07-11,48.52168199737188,0.1236560595802302
x,Gridwell ‑ Bulk Edit in Sheets,Ovenir,"Bulk edit Shopify prices and variant metafields from a Google Sheet. 
Preview every change, push in one click, and undo any bulk edit anytime.",,0.0,store-management-operations-bulk-editor,True,10.0,10.0,https://apps.shopify.com/x,True,"June 23, 2026",1.0,2026-06-23,1.1169513797634691,0.0
x,GM Request Quote,Gravity Master,,5.0,1.0,,True,,,https://apps.shopify.com/x,True,"April 21, 2025",1.0,2025-04-21,15.177398160315374,0.0658874458874459
x,Barcode Stock Transfer Scanner,Atlas Agencia,"Scan barcodes to manage store-to-store stock transfers accurately. Track shipments, verify receipts, and reduce errors with barcode scanning technology.",3.0,1.0,orders-and-shipping-inventory-inventory-optimization,False,7.5,19.9,https://apps.shopify.com/x,True,"October 13, 2025",1.0,2025-10-13,9.42838370565046,0.10606271777003486
x,Kit Karts,ShopPad Inc.,,4.3,67.0,marketing-and-conversion-marketing-abandoned-cart,True,9.99,9.99,https://apps.shopify.com/x,True,"March 8, 2016",1.0,2016-03-08,124.60578186596582,0.537695755338782
x,Full ROAS Calculations,MEDIAPERFORM,,,0.0,,False,,,https://apps.shopify.com/x,True,"March 1, 2021",,2021-03-01,64.84888304862024,0.0
x,StorifyMe ‑ Web & App Stories ,StorifyMe GmbH,"Create stunning Google web stories, add stories to your app, create dynamic and personalized landing pages. Engage your audience with stunning stories.",4.5,7.0,store-design-content-product-content,True,99.0,399.0,https://apps.shopify.com/x,True,"November 22, 2019",1.0,2019-11-22,80.12483574244415,0.08736367363673637
x,POWERBRAND XML Catalog Export ,INSTASHOP Corporation,,5.0,1.0,sales-channels-selling-online-product-feeds,True,,,https://apps.shopify.com/x,True,"September 12, 2024",1.0,2024-09-12,22.437582128777922,0.04456808199121523
x,ShopLocal Store Locator,Dart Studios by Piric Group,ShopLocal Store Locator helps wholesale businesses easily manage their retail store locations with Google Sheets,4.7,20.0,sales-channels-selling-in-person-store-locator,True,9.0,29.0,https://apps.shopify.com/x,True,"October 19, 2022",1.0,2022-10-19,45.236530880420496,0.4421205519244735
x,Convermax: Year Make Model ,Convermax,,5.0,15.0,store-design-search-and-navigation-search-and-filters,True,250.0,850.0,https://apps.shopify.com/x,True,"October 11, 2022",1.0,2022-10-11,45.499342969776606,0.3296750902527076
x,Look‑It,Guido Pardini,"Add a Complete the Look section to your Shopify product pages. One-click outfit builder with bundle discount. Works with any theme, no coding required.",,0.0,marketing-and-conversion-upsell-and-bundles-upsell-and-cross-sell,True,9.0,21.0,https://apps.shopify.com/x,True,"July 3, 2026",1.0,2026-07-03,0.7884362680683311,0.0
x,Kit Comfort,The Comfort Stack,"Kit Comfort manages Shopify kit and bundle SKUs with component lists, live buildable counts, assembly events, and component decrements.",,0.0,,True,29.0,179.0,https://apps.shopify.com/x,True,"June 2, 2026",1.0,2026-06-02,1.8068331143232588,0.0
x,Arietec ‑ HK Pickup Points,Arie Technology,為 Shopify 商店加入順豐提貨點、智能櫃及門市提貨功能，簡化結帳流程，自動填寫地址，提升顧客購物體驗。,,0.0,orders-and-shipping-shipping-solutions-delivery-and-pickup,True,4.99,14.99,https://apps.shopify.com/x,True,"April 7, 2020",3.0,2020-04-07,75.62417871222075,0.0
x,PalSync ‑ PayPal Tracking Sync,PalSync ,"Auto-sync Shopify order tracking and delivery updates to PayPal. Reduce manual work, respond to disputes, and help release held funds faster.",5.0,2.0,orders-and-shipping-inventory-inventory-sync,True,,,https://apps.shopify.com/x,False,"March 30, 2021",8.0,2021-03-30,63.89618922470434,0.03130077120822622
x,POPCUSTOMS: Print on Demand,popcustoms,"We supply POD sneakers, clothing,  women bags, ornaments , hats, blankets, etc.  and provide drop shipping ,branding, personalization, warehousing service.",4.3,25.0,finding-products-sourcing-options-print-on-demand-pod,True,,,https://apps.shopify.com/x,False,"March 17, 2022",1.0,2022-03-17,52.332457293035475,0.477715003138732
x,EasyBy Bulk Product Edit,EasyBy,,3.0,22.0,store-management-operations-bulk-editor,True,4.99,19.99,https://apps.shopify.com/x,True,"May 4, 2022",1.0,2022-05-04,50.75558475689881,0.43344983818770233
x,Omnibus ‑ EU Compliant Price,Made in Evolve S.r.l.,,5.0,2.0,store-management-security-legal,True,9.99,19.99,https://apps.shopify.com/x,False,"December 18, 2023",28.0,2023-12-18,31.274638633377133,0.06394957983193278
x,GP Free Shipping Bar,GroPulse,Display a customizable free shipping bar to boost sales and conversions. Motivate customers to meet shipping goals with dynamic and responsive features.,4.6,15.0,store-design-notifications-banners,True,4.99,9.99,https://apps.shopify.com/x,True,"January 7, 2025",15.0,2025-01-07,18.593955321944808,0.806713780918728
x,Dieter macht den Datenschutz,simply Legal GmbH,,,0.0,store-management-security-legal,True,9.88,9.88,https://apps.shopify.com/x,True,"October 16, 2024",1.0,2024-10-16,21.320630749014455,0.0
x,Capital One Shopping,Capital One Ad Solutions,Drive incremental revenue by connecting your Shopify store to the Capital One Shopping app.,,0.0,,True,,,https://apps.shopify.com/x,True,"June 25, 2025",1.0,2025-06-25,13.042049934296976,0.0
x,Mod‑y,Pichka ,"ai picture generator, image ai generator, image try on, video try on, ai clothes change, ai fashion video, ai photo and video shooting, ai agents platform
",,0.0,store-design-images-and-media-image-gallery,True,,,https://apps.shopify.com/x,True,"October 28, 2025",1.0,2025-10-28,8.935611038107753,0.0
x,Anvil ‑ Product Options,Astoylo,"Add custom options and personalization fields to your Shopify products. Built on theme app blocks, so your fields keep working through theme updates.",,0.0,,True,9.99,9.99,https://apps.shopify.com/x,True,"June 11, 2026",1.0,2026-06-11,1.5111695137976346,0.0
x,Interparcel UK,Interparcel,,5.0,1.0,,True,,,https://apps.shopify.com/x,True,"July 14, 2022",1.0,2022-07-14,48.42312746386334,0.020651289009497965
x,Priya COD Form: Made In India,Aulingo,Highly Customizable COD Form,4.1,4.0,selling-products-payments-pay-later,True,,,https://apps.shopify.com/x,True,"December 19, 2023",1.0,2023-12-19,31.24178712220762,0.1280336487907466
x,TrackFly,TrackFly,,,0.0,sales-channels-selling-online-store-data-importer,True,,,https://apps.shopify.com/x,True,"July 30, 2025",1.0,2025-07-30,11.892247043363994,0.0
x,CasparCreate,CasparCreate,"Connect your shopify store and sell custom fabrics, garments and accessories. Sustainable made in Europe.",5.0,1.0,finding-products-sourcing-options-print-on-demand-pod,True,,,https://apps.shopify.com/x,False,"October 24, 2025",1.0,2025-10-24,9.067017082785808,0.11028985507246376
x,Lk Videos Stories,LK Interactive,"Add Instagram-style video storie to your Shopify store. Showcase products with short videos, boost engagement, and turn visitors into buyers with Video Stories",,0.0,store-design-images-and-media-video-and-livestream,True,14.99,79.99,https://apps.shopify.com/x,True,"June 11, 2026",1.0,2026-06-11,1.5111695137976346,0.0
x,Deskribe‑ai,Zen Meraki ,,,0.0,store-design-content-product-content,True,9.99,24.99,https://apps.shopify.com/x,True,"June 5, 2026",1.0,2026-06-05,1.7082785808147174,0.0
x,Enchantrix AI Content Manager,Xpagefy LLC,"Enhance your your store content, with AI-powered content, SEO product descriptions, blog generation, and image optimization fast, simple, and effective.",5.0,2.0,store-design-content-product-content,True,9.99,49.99,https://apps.shopify.com/x,True,"October 10, 2025",1.0,2025-10-10,9.526938239159001,0.20993103448275863
x,Avocados upsell with triggers,Avocados Lab,Trigger based upsell app which allows you to capture various customer actions for showing upsell!,5.0,1.0,,True,4.99,4.99,https://apps.shopify.com/x,True,"April 7, 2021",1.0,2021-04-07,63.633377135348226,0.015715023231801756
x,Shopping Journey Insights,KritxCode,"Help shoppers continue where they left off with recently viewed products, shopping history, cart recovery, and shareable shopping sessions.
",,0.0,marketing-and-conversion-marketing-abandoned-cart,True,9.99,14.99,https://apps.shopify.com/x,True,"July 23, 2026",1.0,2026-07-23,0.1314060446780552,0.0
x,Fitting Room,Fitting Room,A tasteful virtual try-on widget seamlessly integrated to Shopify stores to boost shopper confidence.,,0.0,store-design-images-and-media-3d-ar-vr,True,,,https://apps.shopify.com/x,True,"May 15, 2025",1.0,2025-05-15,14.388961892247043,0.0
x,FUGU ‑ Every Payment Counts,fugu,,3.7,3.0,store-management-operations-workflow-automation,True,99.0,599.0,https://apps.shopify.com/x,True,"August 12, 2020",1.0,2020-08-12,71.4520367936925,0.04198620689655173
x,Swipewrap,Swipewrap,,,0.0,,True,,,https://apps.shopify.com/x,True,"December 3, 2020",,2020-12-03,67.73981603153744,0.0
x,Amplify Kiosk,One iota,"Amplify Kiosk lets customers browse your store on an Android device and scan a QR code to complete checkout on their phone—fast, secure, and contact-free.",4.3,3.0,,False,19.99,100.0,https://apps.shopify.com/x,True,"October 6, 2025",1.0,2025-10-06,9.658344283837057,0.3106122448979592
x,Flits Wishlist,Flits,Shopify wishlist app that lets shoppers save products with wishlists and recover lost sales with Notify me for wishlisted items.,5.0,6.0,marketing-and-conversion-customer-loyalty-wishlists,True,19.0,19.0,https://apps.shopify.com/x,True,"February 10, 2026",1.0,2026-02-10,5.486202365308804,1.0936526946107785
x,MVN Waveviz,MVN Mai Bui,"Embed interactive audio waveform previews into your Shopify product pages. Enhance the customer experience with customizable, visual audio players.",5.0,2.0,store-design-design-elements-animation-and-effects,True,12.0,12.0,https://apps.shopify.com/x,True,"July 3, 2025",1.0,2025-07-03,12.779237844940866,0.15650385604113112
x,Naxe Offer Engine,-,"Create  offers with rule-based discounts, add-ons, upsell & FBT. Customize design, show inline or popup offers, and track  performance.",,0.0,,True,8.0,8.0,https://apps.shopify.com/x,True,"March 4, 2026",1.0,2026-03-04,4.763469119579501,0.0
x,RP ProMap ‑ Store Locator,Rose Perl Technology LLC,"Improve customer experience and drive more in-store sales. Add store locations individually or in bulk, and list by location, radius, custom tags, and more!",4.8,379.0,sales-channels-selling-in-person-store-locator,True,9.99,69.99,https://apps.shopify.com/x,True,"December 2, 2016",1.0,2016-12-02,115.76872536136662,3.2737684449489217
x,simpleloyalty‑app ,MulahTechnologies,,,0.0,marketing-and-conversion-promotions-discounts,True,,,https://apps.shopify.com/x,True,"December 27, 2022",1.0,2022-12-27,42.96977660972404,0.0
x,Stock & Sales Alerts,株式会社SoupPot!,"Get real-time alerts for low stock, restocks, and sales changes. Customize thresholds and receive instant notifications via Slack or email.",,0.0,marketing-and-conversion-upsell-and-bundles-stock-alerts,True,9.99,39.99,https://apps.shopify.com/x,False,"May 5, 2026",30.0,2026-05-05,2.726675427069645,0.0
x,Dropeek: Dropshipping Products,I.M Expert LTD,"Dropeek is the ultimate product research tool for dropshippers. Discover trending, non-saturated products, analyze competitors, and easily import to your store.",5.0,1.0,finding-products-sourcing-options-dropshipping,True,9.9,39.9,https://apps.shopify.com/x,True,"June 5, 2025",1.0,2025-06-05,13.699080157687254,0.07299760191846523
x,GOM Tools: Addons + WhatsApp,GOM Network,"Con GOM Tools puedes agregar a tu sitio web widget de contacto con WhatsApp, formularios, base de datos de contactos, reportes y más en unos pocos pasos.",,0.0,,True,,,https://apps.shopify.com/x,True,"September 16, 2024",1.0,2024-09-16,22.306176084099867,0.0
x,Parallel ‑ Agentic Storefronts,Parallel,"AI search, with automated merchandising, CRO, upsells, and personalisation to increase conversion, AOV, and revenue.",5.0,2.0,store-design-search-and-navigation-search-and-filters,True,19.0,599.0,https://apps.shopify.com/x,False,"April 25, 2025",1.0,2025-04-25,15.045992115637318,0.13292576419213975
x,Affiliate Product Feed,Alliant Development Inc.,,,0.0,,True,15.0,60.0,https://apps.shopify.com/x,True,"September 6, 2021",1.0,2021-09-06,58.63994743758212,0.0
x,MirrorSync ‑ Multi Store Sync,MirrorSync,,,0.0,orders-and-shipping-inventory-inventory-sync,True,19.0,99.0,https://apps.shopify.com/x,True,"July 13, 2026",1.0,2026-07-13,0.45992115637319314,0.0
x,AltGuard,AltGuard,AltGuard generates AI-powered alt text for your Shopify product images. Meet WCAG 2.1 AA and European Accessibility Act requirements in minutes.,,0.0,store-design-site-optimization-accessibility,True,19.0,99.0,https://apps.shopify.com/x,True,"July 1, 2026",1.0,2026-07-01,0.8541392904073587,0.0
x,Sticky Add To Cart Bar Pro,Great Apps Factory,Sticky Add To Cart Bar on the product page makes potential users pay attention to your products when the customer scrolls the page.,4.9,35.0,marketing-and-conversion-checkout-cart-customization,True,3.0,10.0,https://apps.shopify.com/x,True,"June 16, 2017",1.0,2017-06-16,109.32982917214191,0.32013221153846155
x,Fomio Sales Popups,EGNITION,"Create popups to highlight offers, capture leads, and guide visitors to purchase with customizable templates, countdown timers, and AI support.",,0.0,store-design-notifications-pop-ups,True,,,https://apps.shopify.com/x,True,"May 25, 2026",1.0,2026-05-25,2.0696452036793693,0.0
x,AR: Google CSS Program Partner,Apps Robots,ShopXYZ - A Premium Google Comparison Shopping Services (CSS) Partner. Participate in Google Shopping auctions with 20% discount on clicks (Europe only).,5.0,4.0,,True,,,https://apps.shopify.com/x,False,"July 17, 2023",1.0,2023-07-17,36.333771353482256,0.11009041591320073
x,Toolify Shipping Rate Manager,Toolify Studio,"The Shipping Rates Importer allows you to import and structure your shipping rates from multiple carriers, and easily export them to your Shopify store!",,0.0,,True,10.0,30.0,https://apps.shopify.com/x,True,"December 27, 2022",3.0,2022-12-27,42.96977660972404,0.0
x,LicenseSpring Fulfillment,Chromatic Wave Software,,5.0,1.0,store-management-operations-workflow-automation,True,,,https://apps.shopify.com/x,False,"March 26, 2020",1.0,2020-03-26,76.01839684625493,0.013154710458081245
x,Heartcoding Thank You Page,HeartCoding,"Create customized thank you pages for different target groups to improve your store revenue, promote specific products and generate valuable customer data.",5.0,8.0,,True,9.99,9.99,https://apps.shopify.com/x,True,"July 17, 2023",1.0,2023-07-17,36.333771353482256,0.22018083182640147
x,Kboard,Shopidream,,,0.0,,True,9.99,24.99,https://apps.shopify.com/x,True,"June 1, 2026",20.0,2026-06-01,1.8396846254927726,0.0
x,360º Referral Program Suite,Geniusreferrals,,,0.0,marketing-and-conversion-advertising-affiliate-programs,True,39.0,399.0,https://apps.shopify.com/x,True,"December 18, 2018",17.0,2018-12-18,91.26149802890933,0.0
x,SmartBill Connector,Mr. Alien,,,0.0,,True,,,https://apps.shopify.com/x,True,"July 5, 2019",,2019-07-05,84.72404730617608,0.0
x,Wellspring Attribution,Wellspring Attribution,,5.0,6.0,store-management-operations-analytics,False,149.0,499.0,https://apps.shopify.com/x,True,"April 27, 2023",1.0,2023-04-27,38.99474375821288,0.15386689132266218
x,UR: Login Order Discount,UnReact Inc.,「シンプル会員注文割引｜お手軽ログインセール設定」は、Shopify 向けの注文割引アプリです。シンプルな料金体系で追加課金なし。日本製のため、日本語サポートも完備しています。,,0.0,marketing-and-conversion-promotions-discounts,True,4.99,4.99,https://apps.shopify.com/x,False,"July 18, 2024",20.0,2024-07-18,24.277266754270695,0.0
x,ShopeEnviosLink,Shop Envíos,Facilita la creación de guías para tus pedidos,,0.0,orders-and-shipping-shipping-solutions-third-party-logistics-3pl,True,,,https://apps.shopify.com/x,False,"August 14, 2025",1.0,2025-08-14,11.399474375821287,0.0
x,RedEye,RedEye,,,0.0,,True,,,https://apps.shopify.com/x,True,"October 14, 2022",1.0,2022-10-14,45.400788436268066,0.0
x,Xero,Xero,,4.0,19.0,store-management-finances-accounting,True,25.0,90.0,https://apps.shopify.com/x,False,"March 24, 2026",1.0,2026-03-24,4.106438896189225,4.62688
x,Easy Canonical Links,BeanieOwl,,5.0,1.0,store-design-site-optimization-seo,True,,,https://apps.shopify.com/x,True,"October 21, 2024",1.0,2024-10-21,21.156373193166885,0.04726708074534162
x,SAKU Simple Receipts,"MEMENTO, LLC",国内向け書式・軽減税率に完全対応。アプリ管理画面から簡単発行で作業削減。小規模ストアでも導入しやすい低価格✕シンプル設計。安くて導入しやすい！,5.0,4.0,orders-and-shipping-orders-invoices-and-receipts,True,4.99,4.99,https://apps.shopify.com/x,True,"October 31, 2025",1.0,2025-10-31,8.83705650459921,0.452639405204461
x,Product Forge Customizer,Product Forge,"Add custom fields, price rules, and conditional logic to your Shopify product pages. Personalise products to boost sales and customer satisfaction.",,0.0,selling-products-custom-products-product-variants,True,9.99,19.99,https://apps.shopify.com/x,True,"September 25, 2025",1.0,2025-09-25,10.019710906701707,0.0
x,AOVBoost,Bowstone Studios,,,0.0,marketing-and-conversion-upsell-and-bundles-upsell-and-cross-sell,True,19.0,99.0,https://apps.shopify.com/x,True,"June 27, 2025",1.0,2025-06-27,12.976346911957949,0.0
x,OT : Easy Order Editing,Ordertweak,"Boost your Shopify store with OrderTweak. Simplify post-checkout edits, reduce cart abandonment, and enhance customer satisfaction with seamless order managemen",,0.0,orders-and-shipping-orders-order-editing,True,,,https://apps.shopify.com/x,True,"December 9, 2024",1.0,2024-12-09,19.54664914586071,0.0
x,Delighted Post‑Delivery Survey,"Delighted, LLC",,4.7,5.0,store-management-support-surveys,True,249.0,499.0,https://apps.shopify.com/x,True,"October 31, 2014",1.0,2014-10-31,140.83442838370564,0.03550268252857476
x,ChargeBack Shield,Fraud Guard,"Score every order for fraud risk, track customer refund history, and win chargebacks with AI-generated dispute letters. Built for Shopify merchants.",,0.0,store-management-security-fraud,True,14.99,99.99,https://apps.shopify.com/x,True,"May 15, 2026",1.0,2026-05-15,2.3981603153745072,0.0
x,EU Withdrawal Button,inventivo | Full-Service Webdesign Agentur,"Gesetzlicher Widerrufsbutton für deinen Shop. Zweistufiger Prozess, automatische Bestätigungs-E-Mails, Bestellverifizierung, CSV/PDF-Export. Auf 8 Sprachen.",,0.0,store-management-security-legal,False,4.99,5.0,https://apps.shopify.com/x,False,"April 2, 2026",1.0,2026-04-02,3.8107752956636003,0.0
x,Convetrics,McDaniel Creative,"See which channels, campaigns, and ads drive your store's orders. Convetrics turns order-level conversion data into clear, privacy-first reports.",,0.0,store-management-operations-analytics,False,9.99,9.99,https://apps.shopify.com/x,True,"June 26, 2026",1.0,2026-06-26,1.0183968462549278,0.0
x,LLMify,Krazy Apps,"Automatically generate a llms.txt file for your Shopify store so ChatGPT, Claude, Perplexity, and Gemini can discover and recommend your products.
",,0.0,store-design-site-optimization-seo,True,29.99,29.99,https://apps.shopify.com/x,True,"May 15, 2026",1.0,2026-05-15,2.3981603153745072,0.0
x,Hide Collection ‑ VIP Presales,Impress,,3.3,5.0,,True,5.0,99.0,https://apps.shopify.com/x,True,"September 26, 2018",1.0,2018-09-26,93.98817345597897,0.05319818245368753
x,Juni,Juni,,5.0,1.0,,True,,,https://apps.shopify.com/x,False,"September 21, 2022",1.0,2022-09-21,46.156373193166885,0.021665480427046264
x,Pause: AI Customer Feedback,Pause,Type a goal. Pause asks customers a focused question when they pause and turns replies into themes. Free plan. Works on Shopify.,,0.0,store-management-support-surveys,True,16.0,16.0,https://apps.shopify.com/x,True,"May 25, 2026",1.0,2026-05-25,2.0696452036793693,0.0
x,Sherpas: Smart SEO,Sherpas Design,,4.9,844.0,store-design-site-optimization-seo,True,14.99,49.99,https://apps.shopify.com/x,True,"August 6, 2015",20.0,2015-08-06,131.66885676741128,6.4100199600798415
x,GharShip: Shipping & Tracking,NEOTECHKING GLOBAL SOLUTIONS PRIVATE LIMITED,"We helps merchants create shipments, generate AWBs, track deliveries, manage fulfillment, and connect with multiple courier partners from a single dashboard.",,0.0,orders-and-shipping-shipping-solutions-shipping,True,,,https://apps.shopify.com/x,True,"June 12, 2026",1.0,2026-06-12,1.4783180026281209,0.0
x,Sync: Bulk Edit Google Sheets,StoreSpark,,4.7,11.0,store-management-operations-bulk-editor,True,15.0,30.0,https://apps.shopify.com/x,True,"July 16, 2025",1.0,2025-07-16,12.352168199737187,0.890531914893617
x,FeedHub: Google Shopping Feed,OneCommerce,"Create customizable product feeds for multiple markets - Google Merchant Center, Google Shopping, Facebook Shops,  Facebook Catalog, TikTok Shop & Catalog.",4.9,406.0,sales-channels-selling-online-product-feeds,True,9.9,49.9,https://apps.shopify.com/x,True,"March 19, 2020",1.0,2020-03-19,76.24835742444152,5.324704868591125
x,SFBT: Bought Together,Lantera,AI automatically creates frequently bought together bundles from past orders. Increase AOV with smart product bundles and bundle discounts.,,0.0,marketing-and-conversion-upsell-and-bundles-upsell-and-cross-sell,True,9.99,29.99,https://apps.shopify.com/x,True,"May 8, 2026",1.0,2026-05-08,2.628120893561104,0.0
x,BSDropshipping: Order Fulfill,"shenzhen bsdropshipping trading co., ltd","Reliable 3PL fulfillment and private label services from China. Fast global shipping, no MOQ,  and seamless order fulfillment for growing brands",4.7,47.0,finding-products-sourcing-options-dropshipping,True,,,https://apps.shopify.com/x,False,"August 25, 2023",1.0,2023-08-25,35.05256241787122,1.3408434864104968
x,CROkit,CROkit,"CROkit is a simple and effective way to incentivize purchases on product pages through the use of tiered offers, upsells, and psychological triggers.",5.0,1.0,marketing-and-conversion-upsell-and-bundles-upsell-and-cross-sell,True,49.99,49.99,https://apps.shopify.com/x,True,"December 18, 2023",1.0,2023-12-18,31.274638633377133,0.03197478991596639
x,BEAUBUS Favicons,BEAUBUS,A set of cross-browser and cross-device favicons for your Shopify store. One-click installation.,,0.0,,True,,,https://apps.shopify.com/x,True,"September 5, 2023",1.0,2023-09-05,34.69119579500657,0.0
x,Simple NPS Survey,Simplicity Apps,"Collect NPS scores and post-purchase feedback right on your Shopify thank you page. Simple setup, clear insights and better customer retention.",5.0,1.0,store-management-support-surveys,True,7.99,7.99,https://apps.shopify.com/x,True,"December 22, 2025",1.0,2025-12-22,7.128777923784494,0.14027649769585254
x,Parsel,Parsel,,5.0,7.0,orders-and-shipping-shipping-solutions-shipping,True,,,https://apps.shopify.com/x,True,"June 8, 2023",1.0,2023-06-08,37.614980289093296,0.18609606986899566
x,GoSEO ‑ SEO Products,Axel Hardy,,4.7,41.0,store-design-site-optimization-seo,True,14.0,14.0,https://apps.shopify.com/x,True,"April 8, 2020",1.0,2020-04-08,75.59132720105124,0.5423902651021295
x,MIT SMS Notifications Pro,Meetanshi Technologies LLP,Trigger customer and admin SMS alerts directly from your admin panel using our MIT SMS Notifications app to keep engaging with your customers.,,0.0,,True,4.99,4.99,https://apps.shopify.com/x,True,"February 26, 2026",1.0,2026-02-26,4.9605781865965834,0.0
x,Google Shopping Feed,PRT,Google Merchant Center - Feed XML Google Shopping,,0.0,sales-channels-selling-online-product-feeds,True,39.0,149.0,https://apps.shopify.com/x,True,"October 6, 2025",20.0,2025-10-06,9.658344283837057,0.0
x,GoPixel ‑ Google Ads Tracking,Commerce Plus,"Track Google Ads conversions with GTM & server-side setup. Easy install, enhanced conversions, and error-free tracking, built for your Shopify stores.",4.4,7.0,store-management-operations-analytics,True,,,https://apps.shopify.com/x,True,"June 10, 2025",1.0,2025-06-10,13.534822601839684,0.5171844660194175
x,Oct: Popups Plus,OctSpace,"Grow your email & SMS list with gamified scratch card popups. Offer instant discounts, capture leads, and sync with Klaviyo — no coding needed.",,0.0,store-design-notifications-pop-ups,True,100.0,149.0,https://apps.shopify.com/x,False,"February 11, 2025",1.0,2025-02-11,17.444152431011826,0.0
